"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6149","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Sun Jun 15 06:31:55 UTC 2025","passed","Sun Jun 15 06:32:01 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","9708","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Sun Jun 15 06:31:41 UTC 2025","passed","Sun Jun 15 06:31:51 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","7699","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Sun Jun 15 06:30:49 UTC 2025","passed","Sun Jun 15 06:30:57 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","8066","Taboo > Contact us > Empty Message Validation","Taboo-project","Sun Jun 15 06:31:10 UTC 2025","passed","Sun Jun 15 06:31:19 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","10944","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Date","Taboo-project","Sun Jun 15 06:33:39 UTC 2025","passed","Sun Jun 15 06:33:50 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","10623","Taboo > Logged In Customer > Checkout page > Pay Modal > Empty Fields Validation","Taboo-project","Sun Jun 15 06:32:59 UTC 2025","passed","Sun Jun 15 06:33:09 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","3767","Taboo > Lobby > Category > Click on New Releases Category","Taboo-project","Sun Jun 15 06:31:31 UTC 2025","passed","Sun Jun 15 06:31:35 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","6313","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Sun Jun 15 06:31:49 UTC 2025","passed","Sun Jun 15 06:31:55 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","11864","Taboo > Logged in Customer > Logout Process","Taboo-project","Sun Jun 15 06:31:32 UTC 2025","passed","Sun Jun 15 06:31:44 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","8381","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Sun Jun 15 06:31:51 UTC 2025","passed","Sun Jun 15 06:31:59 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","6027","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Sun Jun 15 06:31:28 UTC 2025","passed","Sun Jun 15 06:31:34 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","14355","Taboo > Register Widget > Valid Register Process","Taboo-project","Sun Jun 15 06:31:46 UTC 2025","passed","Sun Jun 15 06:32:01 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
