"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4727","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Sat Jun 07 11:10:28 UTC 2025","passed","Sat Jun 07 11:10:33 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","2777","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Sat Jun 07 11:09:41 UTC 2025","passed","Sat Jun 07 11:09:44 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3543","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Sat Jun 07 11:10:46 UTC 2025","passed","Sat Jun 07 11:10:50 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7651","Password Field - UnMatched Password Validation","Taboo-project","Sat Jun 07 11:11:39 UTC 2025","passed","Sat Jun 07 11:11:47 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","12216","Taboo > Register Widget > Valid Register Process","Taboo-project","Sat Jun 07 11:10:53 UTC 2025","passed","Sat Jun 07 11:11:05 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","4013","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Sat Jun 07 11:10:59 UTC 2025","passed","Sat Jun 07 11:11:03 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3761","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Sat Jun 07 11:10:15 UTC 2025","passed","Sat Jun 07 11:10:18 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4656","Taboo > Contact us > Empty Message Validation","Taboo-project","Sat Jun 07 11:09:20 UTC 2025","passed","Sat Jun 07 11:09:24 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","6407","Taboo > Contact us > Send message to support","Taboo-project","Sat Jun 07 11:09:05 UTC 2025","passed","Sat Jun 07 11:09:12 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","7825","Password Field - Missing Number Validation","Taboo-project","Sat Jun 07 11:11:31 UTC 2025","passed","Sat Jun 07 11:11:39 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","6302","Taboo > Logged In Customer > Checkout page > Add Coupon Code","Taboo-project","Sat Jun 07 11:11:08 UTC 2025","passed","Sat Jun 07 11:11:15 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","31477","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Sat Jun 07 11:10:14 UTC 2025","broken","Sat Jun 07 11:10:45 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
"","14195","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Sat Jun 07 11:11:05 UTC 2025","passed","Sat Jun 07 11:11:19 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","5871","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Sat Jun 07 11:10:41 UTC 2025","passed","Sat Jun 07 11:10:47 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","7393","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Sat Jun 07 11:09:50 UTC 2025","passed","Sat Jun 07 11:09:58 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","2473","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Sat Jun 07 11:09:30 UTC 2025","passed","Sat Jun 07 11:09:33 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
