"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6425","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Mon Jun 09 16:21:58 UTC 2025","passed","Mon Jun 09 16:22:04 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","30974","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Mon Jun 09 16:21:46 UTC 2025","broken","Mon Jun 09 16:22:17 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","12420","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Mon Jun 09 16:21:25 UTC 2025","passed","Mon Jun 09 16:21:38 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7680","Password Field - UnMatched Password Validation","Taboo-project","Mon Jun 09 16:23:18 UTC 2025","passed","Mon Jun 09 16:23:26 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","8349","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Mon Jun 09 16:22:04 UTC 2025","passed","Mon Jun 09 16:22:13 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4060","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Mon Jun 09 16:22:26 UTC 2025","passed","Mon Jun 09 16:22:31 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","14691","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Mon Jun 09 16:22:44 UTC 2025","passed","Mon Jun 09 16:22:59 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","3418","Empty Fields Validation","Taboo-project","Mon Jun 09 16:22:59 UTC 2025","passed","Mon Jun 09 16:23:02 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","8980","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Mon Jun 09 16:21:38 UTC 2025","passed","Mon Jun 09 16:21:47 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","23012","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Mon Jun 09 16:21:11 UTC 2025","passed","Mon Jun 09 16:21:34 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
