"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3197","Empty Fields Validation","Taboo-project","Sun Jun 01 11:13:32 UTC 2025","passed","Sun Jun 01 11:13:35 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3569","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Sun Jun 01 11:12:35 UTC 2025","passed","Sun Jun 01 11:12:39 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","5879","Taboo > Contact us > Send message to support","Taboo-project","Sun Jun 01 11:10:44 UTC 2025","passed","Sun Jun 01 11:10:50 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","8066","Taboo > Logged in Customer > Logout Process","Taboo-project","Sun Jun 01 11:12:45 UTC 2025","passed","Sun Jun 01 11:12:53 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","2445","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Sun Jun 01 11:11:51 UTC 2025","passed","Sun Jun 01 11:11:53 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4289","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Sun Jun 01 11:12:39 UTC 2025","passed","Sun Jun 01 11:12:43 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","2728","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Sun Jun 01 11:11:56 UTC 2025","passed","Sun Jun 01 11:11:59 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","30798","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Sun Jun 01 11:12:04 UTC 2025","broken","Sun Jun 01 11:12:35 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","4591","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Sun Jun 01 11:13:01 UTC 2025","passed","Sun Jun 01 11:13:06 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4381","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Sun Jun 01 11:13:06 UTC 2025","passed","Sun Jun 01 11:13:10 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
