"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2526","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Thu Jun 05 06:33:23 UTC 2025","passed","Thu Jun 05 06:33:26 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","31110","Taboo > Lobby > Click on Game > Test lunch game > Majestic White Rhino","Taboo-project","Thu Jun 05 06:32:31 UTC 2025","broken","Thu Jun 05 06:33:02 UTC 2025","Lunch Game Tests","game/gameTest.spec.js","",""
"","7550","Password Field - UnMatched Password Validation","Taboo-project","Thu Jun 05 06:35:04 UTC 2025","passed","Thu Jun 05 06:35:12 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","2415","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Thu Jun 05 06:33:28 UTC 2025","passed","Thu Jun 05 06:33:31 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","12046","Taboo > Register Widget > Valid Register Process","Taboo-project","Thu Jun 05 06:34:19 UTC 2025","passed","Thu Jun 05 06:34:31 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","2711","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Thu Jun 05 06:33:18 UTC 2025","passed","Thu Jun 05 06:33:20 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","5760","Taboo > Login Widgets > Valid Login Process","Taboo-project","Thu Jun 05 06:33:31 UTC 2025","passed","Thu Jun 05 06:33:36 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5198","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Thu Jun 05 06:34:09 UTC 2025","passed","Thu Jun 05 06:34:14 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","13654","Taboo > Contact us > Send message to support","Taboo-project","Thu Jun 05 06:32:31 UTC 2025","passed","Thu Jun 05 06:32:44 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","4136","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Thu Jun 05 06:33:59 UTC 2025","passed","Thu Jun 05 06:34:03 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
