"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10593","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Month","Taboo-project","Tue Jun 17 16:23:48 UTC 2025","passed","Tue Jun 17 16:23:59 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","4993","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Tue Jun 17 16:21:12 UTC 2025","passed","Tue Jun 17 16:21:17 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","10190","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Tue Jun 17 16:23:16 UTC 2025","passed","Tue Jun 17 16:23:26 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","17503","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Tue Jun 17 16:21:46 UTC 2025","passed","Tue Jun 17 16:22:04 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3628","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Tue Jun 17 16:22:53 UTC 2025","passed","Tue Jun 17 16:22:56 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","8070","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Tue Jun 17 16:21:38 UTC 2025","passed","Tue Jun 17 16:21:46 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3367","Taboo > Lobby > Category > Click on Exclusive Category","Taboo-project","Tue Jun 17 16:21:13 UTC 2025","passed","Tue Jun 17 16:21:17 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","12575","Taboo > Logged in Customer > Logout Process","Taboo-project","Tue Jun 17 16:21:18 UTC 2025","passed","Tue Jun 17 16:21:30 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7721","Taboo > Funds History Widget > Open and Verify History","Taboo-project","Tue Jun 17 16:20:53 UTC 2025","passed","Tue Jun 17 16:21:01 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","5309","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Tue Jun 17 16:21:30 UTC 2025","passed","Tue Jun 17 16:21:36 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","14620","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Tue Jun 17 16:21:46 UTC 2025","passed","Tue Jun 17 16:22:01 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","6338","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Tue Jun 17 16:20:54 UTC 2025","passed","Tue Jun 17 16:21:01 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","12734","Taboo > Login Widgets > Valid Login Process","Taboo-project","Tue Jun 17 16:20:34 UTC 2025","passed","Tue Jun 17 16:20:47 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5468","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Tue Jun 17 16:21:50 UTC 2025","passed","Tue Jun 17 16:21:55 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7344","Taboo > Funds History Widget > Close Funds History Widget","Taboo-project","Tue Jun 17 16:21:01 UTC 2025","passed","Tue Jun 17 16:21:08 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","101103","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Tue Jun 17 16:29:07 UTC 2025","broken","Tue Jun 17 16:30:48 UTC 2025","@game","game/gameTests.spec.js","",""
"","7796","Password Field - UnMatched Password Validation","Taboo-project","Tue Jun 17 16:22:20 UTC 2025","passed","Tue Jun 17 16:22:28 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3771","Taboo > Lobby > Category > Click on All Category","Taboo-project","Tue Jun 17 16:21:09 UTC 2025","passed","Tue Jun 17 16:21:13 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","4605","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Tue Jun 17 16:21:05 UTC 2025","passed","Tue Jun 17 16:21:09 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","7554","Password Field - Missing Number Validation","Taboo-project","Tue Jun 17 16:22:12 UTC 2025","passed","Tue Jun 17 16:22:20 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","9664","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Tue Jun 17 16:21:03 UTC 2025","passed","Tue Jun 17 16:21:12 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","8356","Duplicate Email Validation","Taboo-project","Tue Jun 17 16:22:28 UTC 2025","passed","Tue Jun 17 16:22:36 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3682","Empty Fields Validation","Taboo-project","Tue Jun 17 16:22:01 UTC 2025","passed","Tue Jun 17 16:22:04 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7937","Taboo > Contact us > Empty Message Validation","Taboo-project","Tue Jun 17 16:20:55 UTC 2025","passed","Tue Jun 17 16:21:02 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","17313","Taboo > Logged In Customer > Checkout page > Secret Coins > Purchase Package","Taboo-project","Tue Jun 17 16:22:04 UTC 2025","passed","Tue Jun 17 16:22:21 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
