"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8494","Taboo > Logged in Customer > Logout Process","Taboo-project","Thu May 29 13:38:32 UTC 2025","passed","Thu May 29 13:38:40 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","12951","Taboo > Register Widget > Valid Register Process","Taboo-project","Thu May 29 13:38:59 UTC 2025","passed","Thu May 29 13:39:12 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","6981","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Thu May 29 13:37:45 UTC 2025","passed","Thu May 29 13:37:52 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","2788","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Thu May 29 13:37:58 UTC 2025","passed","Thu May 29 13:38:01 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","5440","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Thu May 29 13:38:44 UTC 2025","passed","Thu May 29 13:38:50 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7533","Taboo > Login Widgets > Valid Login Process","Taboo-project","Thu May 29 13:38:06 UTC 2025","passed","Thu May 29 13:38:14 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5389","Taboo > Logged In Customer > Checkout page > Add Coupon Code","Taboo-project","Thu May 29 13:38:56 UTC 2025","passed","Thu May 29 13:39:01 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","24535","Taboo > Lobby > Click on Game > Test lunch game > Play Power of Merlin Megaways","Taboo-project","Thu May 29 13:37:48 UTC 2025","passed","Thu May 29 13:38:12 UTC 2025","My Profile Tests","game/gameTest.spec.js","",""
"","6093","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Thu May 29 13:38:23 UTC 2025","passed","Thu May 29 13:38:29 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","3386","Empty Fields Validation","Taboo-project","Thu May 29 13:39:30 UTC 2025","passed","Thu May 29 13:39:34 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
