"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8168","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Fri May 30 07:29:47 UTC 2025","passed","Fri May 30 07:29:55 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","2978","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Fri May 30 07:29:34 UTC 2025","passed","Fri May 30 07:29:37 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","8214","Taboo > Logged in Customer > Logout Process","Taboo-project","Fri May 30 07:29:55 UTC 2025","passed","Fri May 30 07:30:03 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","2803","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Fri May 30 07:29:31 UTC 2025","passed","Fri May 30 07:29:34 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3193","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Fri May 30 07:30:09 UTC 2025","passed","Fri May 30 07:30:13 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7628","Password Field - Missing Special Character Validation","Taboo-project","Fri May 30 07:30:56 UTC 2025","passed","Fri May 30 07:31:04 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3684","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Fri May 30 07:30:13 UTC 2025","passed","Fri May 30 07:30:16 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","6347","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Fri May 30 07:29:55 UTC 2025","passed","Fri May 30 07:30:01 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","2540","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Fri May 30 07:29:37 UTC 2025","passed","Fri May 30 07:29:39 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","6033","Taboo > Logged In Customer > Checkout page > Purchase with Coupon Code","Taboo-project","Fri May 30 07:30:26 UTC 2025","passed","Fri May 30 07:30:32 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","5506","Taboo > Contact us > Send message to support","Taboo-project","Fri May 30 07:28:23 UTC 2025","passed","Fri May 30 07:28:29 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","23265","Taboo > Lobby > Click on Game > Test lunch game > Majestic White Rhino","Taboo-project","Fri May 30 07:28:23 UTC 2025","passed","Fri May 30 07:28:46 UTC 2025","My Profile Tests","game/gameTest.spec.js","",""
"","4402","Taboo > Contact us > Empty Message Validation","Taboo-project","Fri May 30 07:28:36 UTC 2025","passed","Fri May 30 07:28:41 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","3248","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Fri May 30 07:29:25 UTC 2025","passed","Fri May 30 07:29:28 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","2649","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Fri May 30 07:29:28 UTC 2025","passed","Fri May 30 07:29:31 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","7605","Duplicate Email Validation","Taboo-project","Fri May 30 07:31:18 UTC 2025","passed","Fri May 30 07:31:26 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3037","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Fri May 30 07:30:01 UTC 2025","passed","Fri May 30 07:30:04 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3105","Empty Fields Validation","Taboo-project","Fri May 30 07:30:53 UTC 2025","passed","Fri May 30 07:30:56 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","36383","Taboo > Contact us > Click on X Button to close the Form","Taboo-project","Fri May 30 07:28:41 UTC 2025","broken","Fri May 30 07:29:17 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
