"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4421","Taboo > Lobby > Category > Click on All Category","Taboo-project","Thu Jun 12 16:20:12 UTC 2025","passed","Thu Jun 12 16:20:16 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","7986","Password Field - Missing Special Character Validation","Taboo-project","Thu Jun 12 16:21:05 UTC 2025","passed","Thu Jun 12 16:21:13 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7990","Password Field - UnMatched Password Validation","Taboo-project","Thu Jun 12 16:21:21 UTC 2025","passed","Thu Jun 12 16:21:29 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","10768","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Month","Taboo-project","Thu Jun 12 16:22:38 UTC 2025","passed","Thu Jun 12 16:22:48 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","3649","Taboo > Lobby > Category > Click on New Releases Category","Taboo-project","Thu Jun 12 16:20:19 UTC 2025","passed","Thu Jun 12 16:20:23 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","10353","Taboo > Logged In Customer > Checkout page > Pay Modal > Empty Fields Validation","Taboo-project","Thu Jun 12 16:21:48 UTC 2025","passed","Thu Jun 12 16:21:58 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","6020","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Thu Jun 12 16:20:38 UTC 2025","passed","Thu Jun 12 16:20:44 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4324","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Thu Jun 12 16:20:07 UTC 2025","passed","Thu Jun 12 16:20:12 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","11447","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Thu Jun 12 16:20:11 UTC 2025","passed","Thu Jun 12 16:20:22 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5264","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Thu Jun 12 16:20:34 UTC 2025","passed","Thu Jun 12 16:20:39 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","11677","Taboo > Logged in Customer > Logout Process","Taboo-project","Thu Jun 12 16:20:22 UTC 2025","passed","Thu Jun 12 16:20:34 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","17943","Taboo > Logged In Customer > Checkout page > Secret Coins > Purchase Package","Taboo-project","Thu Jun 12 16:21:08 UTC 2025","passed","Thu Jun 12 16:21:26 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4398","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Thu Jun 12 16:19:58 UTC 2025","passed","Thu Jun 12 16:20:03 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","18063","Taboo > Logged In Customer > Launch Game > Open Store > Purchase a package","Taboo-project","Thu Jun 12 16:21:26 UTC 2025","passed","Thu Jun 12 16:21:44 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","33742","Taboo > Lobby > Click on Game > Test Launch game > Majestic White Rhino","Taboo-project","Thu Jun 12 16:22:50 UTC 2025","passed","Thu Jun 12 16:23:24 UTC 2025","@game","game/gameTests.spec.js","",""
"","5384","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Thu Jun 12 16:20:53 UTC 2025","passed","Thu Jun 12 16:20:58 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","5504","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Thu Jun 12 16:19:43 UTC 2025","passed","Thu Jun 12 16:19:48 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","7016","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Thu Jun 12 16:20:31 UTC 2025","passed","Thu Jun 12 16:20:38 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7122","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Thu Jun 12 16:20:39 UTC 2025","passed","Thu Jun 12 16:20:46 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","10919","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Date","Taboo-project","Thu Jun 12 16:22:27 UTC 2025","passed","Thu Jun 12 16:22:38 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","9490","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Thu Jun 12 16:20:08 UTC 2025","passed","Thu Jun 12 16:20:17 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","3126","Empty Fields Validation","Taboo-project","Thu Jun 12 16:21:02 UTC 2025","passed","Thu Jun 12 16:21:05 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","44110","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Thu Jun 12 16:23:24 UTC 2025","passed","Thu Jun 12 16:24:08 UTC 2025","@game","game/gameTests.spec.js","",""
"","3687","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Thu Jun 12 16:21:44 UTC 2025","passed","Thu Jun 12 16:21:48 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7654","Taboo > Funds History Widget > Open and Verify History","Taboo-project","Thu Jun 12 16:19:59 UTC 2025","passed","Thu Jun 12 16:20:07 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","6244","Taboo > Lobby > Search > Click and Search gmae","Taboo-project","Thu Jun 12 16:20:27 UTC 2025","passed","Thu Jun 12 16:20:34 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","4211","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Thu Jun 12 16:19:54 UTC 2025","passed","Thu Jun 12 16:19:58 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","10895","Taboo > Login Widgets > Valid Login Process","Taboo-project","Thu Jun 12 16:19:42 UTC 2025","passed","Thu Jun 12 16:19:53 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7063","Taboo > Funds History Widget > Click and Open Widget","Taboo-project","Thu Jun 12 16:19:43 UTC 2025","passed","Thu Jun 12 16:19:50 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","4584","Taboo > Lobby > Category > Click on Hot Category","Taboo-project","Thu Jun 12 16:20:23 UTC 2025","passed","Thu Jun 12 16:20:27 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","10751","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Thu Jun 12 16:22:03 UTC 2025","passed","Thu Jun 12 16:22:14 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","7884","Duplicate Email Validation","Taboo-project","Thu Jun 12 16:21:29 UTC 2025","passed","Thu Jun 12 16:21:37 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","8194","Password Field - Missing Number Validation","Taboo-project","Thu Jun 12 16:21:13 UTC 2025","passed","Thu Jun 12 16:21:21 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","6370","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Thu Jun 12 16:20:44 UTC 2025","passed","Thu Jun 12 16:20:50 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","12951","Taboo > Logged In Customer > Checkout page > Pay Modal > Cvv Field > Invalid Number","Taboo-project","Thu Jun 12 16:22:14 UTC 2025","passed","Thu Jun 12 16:22:27 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
