"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6102","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Fri Jun 20 11:11:28 UTC 2025","passed","Fri Jun 20 11:11:34 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","11463","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Fri Jun 20 11:11:22 UTC 2025","passed","Fri Jun 20 11:11:33 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","30553","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Fri Jun 20 11:12:04 UTC 2025","broken","Fri Jun 20 11:12:34 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","10687","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Fri Jun 20 11:10:58 UTC 2025","passed","Fri Jun 20 11:11:09 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","8042","Password Field - Missing Number Validation","Taboo-project","Fri Jun 20 11:12:11 UTC 2025","passed","Fri Jun 20 11:12:19 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","4463","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Fri Jun 20 11:10:55 UTC 2025","passed","Fri Jun 20 11:10:59 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","30810","Taboo > Logged In Customer > Launch Game > Open Store > Purchase a package","Taboo-project","Fri Jun 20 11:13:56 UTC 2025","broken","Fri Jun 20 11:14:27 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","30589","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Fri Jun 20 11:15:20 UTC 2025","broken","Fri Jun 20 11:15:51 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","30597","Taboo > Logged In Customer > Checkout page > Pay Modal > Cvv Field > Invalid Number","Taboo-project","Fri Jun 20 11:15:57 UTC 2025","broken","Fri Jun 20 11:16:28 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","10066","Taboo > Funds History Widget > Click and Open Widget","Taboo-project","Fri Jun 20 11:10:31 UTC 2025","passed","Fri Jun 20 11:10:41 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","7895","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Fri Jun 20 11:11:24 UTC 2025","passed","Fri Jun 20 11:11:32 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4998","Taboo > Lobby > Category > Click on New Releases Category","Taboo-project","Fri Jun 20 11:11:13 UTC 2025","passed","Fri Jun 20 11:11:18 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","10874","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Fri Jun 20 11:11:33 UTC 2025","passed","Fri Jun 20 11:11:44 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","30564","Taboo > Logged In Customer > Checkout page > Pay Modal > Empty Fields Validation","Taboo-project","Fri Jun 20 11:14:43 UTC 2025","broken","Fri Jun 20 11:15:14 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","5619","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Fri Jun 20 11:10:49 UTC 2025","passed","Fri Jun 20 11:10:55 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","30594","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Month","Taboo-project","Fri Jun 20 11:17:13 UTC 2025","broken","Fri Jun 20 11:17:44 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","10462","Taboo > Contact us > Send message to support","Taboo-project","Fri Jun 20 11:10:31 UTC 2025","passed","Fri Jun 20 11:10:41 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","3855","Taboo > Lobby > Category > Click on All Category","Taboo-project","Fri Jun 20 11:11:05 UTC 2025","passed","Fri Jun 20 11:11:09 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","14636","Taboo > Register Widget > Valid Register Process","Taboo-project","Fri Jun 20 11:11:31 UTC 2025","passed","Fri Jun 20 11:11:45 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","4426","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Fri Jun 20 11:10:45 UTC 2025","passed","Fri Jun 20 11:10:49 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","11794","Taboo > Login Widgets > Valid Login Process","Taboo-project","Fri Jun 20 11:10:31 UTC 2025","passed","Fri Jun 20 11:10:43 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","6713","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Fri Jun 20 11:11:09 UTC 2025","passed","Fri Jun 20 11:11:15 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","6975","Taboo > Lobby > Search > Click and Search gmae","Taboo-project","Fri Jun 20 11:11:24 UTC 2025","passed","Fri Jun 20 11:11:31 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","3938","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Fri Jun 20 11:14:34 UTC 2025","passed","Fri Jun 20 11:14:37 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7879","Password Field - Missing Special Character Validation","Taboo-project","Fri Jun 20 11:12:04 UTC 2025","passed","Fri Jun 20 11:12:11 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","14241","Taboo > Logged in Customer > Logout Process","Taboo-project","Fri Jun 20 11:11:13 UTC 2025","passed","Fri Jun 20 11:11:28 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","8989","Taboo > Contact us > Empty Message Validation","Taboo-project","Fri Jun 20 11:10:49 UTC 2025","passed","Fri Jun 20 11:10:58 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","5225","Taboo > Lobby > Category > Click on Hot Category","Taboo-project","Fri Jun 20 11:11:18 UTC 2025","passed","Fri Jun 20 11:11:24 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","7351","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Fri Jun 20 11:10:31 UTC 2025","passed","Fri Jun 20 11:10:38 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","12320","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Fri Jun 20 11:10:49 UTC 2025","passed","Fri Jun 20 11:11:01 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5430","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Fri Jun 20 11:11:40 UTC 2025","passed","Fri Jun 20 11:11:46 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","8800","Taboo > Funds History Widget > Open and Verify History","Taboo-project","Fri Jun 20 11:10:49 UTC 2025","passed","Fri Jun 20 11:10:58 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","8106","Duplicate Email Validation","Taboo-project","Fri Jun 20 11:12:27 UTC 2025","passed","Fri Jun 20 11:12:35 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","6543","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Fri Jun 20 11:11:34 UTC 2025","passed","Fri Jun 20 11:11:40 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","5871","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Fri Jun 20 11:10:59 UTC 2025","passed","Fri Jun 20 11:11:05 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","3479","Empty Fields Validation","Taboo-project","Fri Jun 20 11:12:00 UTC 2025","passed","Fri Jun 20 11:12:04 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","30624","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Fri Jun 20 11:11:32 UTC 2025","broken","Fri Jun 20 11:12:03 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","30659","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Fri Jun 20 11:12:42 UTC 2025","broken","Fri Jun 20 11:13:12 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","8003","Taboo > Funds History Widget > Close Funds History Widget","Taboo-project","Fri Jun 20 11:10:58 UTC 2025","passed","Fri Jun 20 11:11:06 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","4428","Taboo > Lobby > Category > Click on Exclusive Category","Taboo-project","Fri Jun 20 11:11:09 UTC 2025","passed","Fri Jun 20 11:11:13 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","30577","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Date","Taboo-project","Fri Jun 20 11:16:35 UTC 2025","broken","Fri Jun 20 11:17:06 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","12086","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Fri Jun 20 11:11:01 UTC 2025","passed","Fri Jun 20 11:11:13 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7829","Password Field - UnMatched Password Validation","Taboo-project","Fri Jun 20 11:12:19 UTC 2025","passed","Fri Jun 20 11:12:27 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5431","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Fri Jun 20 11:11:46 UTC 2025","passed","Fri Jun 20 11:11:51 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","30608","Taboo > Logged In Customer > Checkout page > Secret Coins > Purchase Package","Taboo-project","Fri Jun 20 11:13:18 UTC 2025","broken","Fri Jun 20 11:13:49 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","45319","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Fri Jun 20 11:18:26 UTC 2025","passed","Fri Jun 20 11:19:11 UTC 2025","@game","game/gameTests.spec.js","",""
"","14742","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Fri Jun 20 11:11:45 UTC 2025","passed","Fri Jun 20 11:12:00 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","8138","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Fri Jun 20 11:11:06 UTC 2025","passed","Fri Jun 20 11:11:14 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","34298","Taboo > Lobby > Click on Game > Test Launch game > Majestic White Rhino","Taboo-project","Fri Jun 20 11:17:51 UTC 2025","passed","Fri Jun 20 11:18:25 UTC 2025","@game","game/gameTests.spec.js","",""
