"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28041","Taboo > Lobby > Click on Game > Test lunch game > Majestic White Rhino","Taboo-project","Fri May 30 11:11:09 UTC 2025","passed","Fri May 30 11:11:37 UTC 2025","My Profile Tests","game/gameTest.spec.js","",""
"","4861","Taboo > Logged In Customer > Checkout page > Add Coupon Code","Taboo-project","Fri May 30 11:13:09 UTC 2025","passed","Fri May 30 11:13:13 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","2589","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Fri May 30 11:12:20 UTC 2025","passed","Fri May 30 11:12:22 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4599","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Fri May 30 11:13:19 UTC 2025","passed","Fri May 30 11:13:24 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","8213","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Fri May 30 11:12:33 UTC 2025","passed","Fri May 30 11:12:41 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","2696","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Fri May 30 11:12:25 UTC 2025","passed","Fri May 30 11:12:28 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4934","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Fri May 30 11:13:01 UTC 2025","passed","Fri May 30 11:13:06 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7379","Password Field - Missing Special Character Validation","Taboo-project","Fri May 30 11:13:40 UTC 2025","passed","Fri May 30 11:13:48 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5802","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Fri May 30 11:12:44 UTC 2025","passed","Fri May 30 11:12:50 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","7384","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Fri May 30 11:12:26 UTC 2025","passed","Fri May 30 11:12:33 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7312","Password Field - UnMatched Password Validation","Taboo-project","Fri May 30 11:13:55 UTC 2025","passed","Fri May 30 11:14:02 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
