"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8200","Duplicate Email Validation","Taboo-project","Thu Jun 19 16:21:50 UTC 2025","passed","Thu Jun 19 16:21:58 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","8041","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Thu Jun 19 16:20:31 UTC 2025","passed","Thu Jun 19 16:20:39 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","8592","Taboo > Funds History Widget > Close Funds History Widget","Taboo-project","Thu Jun 19 16:20:22 UTC 2025","passed","Thu Jun 19 16:20:31 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","10318","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Month","Taboo-project","Thu Jun 19 16:23:00 UTC 2025","passed","Thu Jun 19 16:23:10 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","8628","Taboo > Funds History Widget > Open and Verify History","Taboo-project","Thu Jun 19 16:20:14 UTC 2025","passed","Thu Jun 19 16:20:22 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
"","12770","Taboo > Logged In Customer > Checkout page > Pay Modal > Cvv Field > Invalid Number","Taboo-project","Thu Jun 19 16:22:37 UTC 2025","passed","Thu Jun 19 16:22:49 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","9571","Taboo > Logged In Customer > Checkout page > Pay Modal > Empty Fields Validation","Taboo-project","Thu Jun 19 16:22:10 UTC 2025","passed","Thu Jun 19 16:22:20 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","8036","Password Field - Missing Special Character Validation","Taboo-project","Thu Jun 19 16:21:26 UTC 2025","passed","Thu Jun 19 16:21:34 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","10653","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Thu Jun 19 16:22:26 UTC 2025","passed","Thu Jun 19 16:22:37 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","9110","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Thu Jun 19 16:20:46 UTC 2025","passed","Thu Jun 19 16:20:56 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","7733","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Thu Jun 19 16:20:48 UTC 2025","passed","Thu Jun 19 16:20:56 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","5422","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Thu Jun 19 16:20:09 UTC 2025","passed","Thu Jun 19 16:20:14 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","3751","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Thu Jun 19 16:20:14 UTC 2025","passed","Thu Jun 19 16:20:18 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","14081","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Thu Jun 19 16:20:09 UTC 2025","passed","Thu Jun 19 16:20:23 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7736","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Thu Jun 19 16:20:56 UTC 2025","passed","Thu Jun 19 16:21:04 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7757","Password Field - Missing Number Validation","Taboo-project","Thu Jun 19 16:21:34 UTC 2025","passed","Thu Jun 19 16:21:42 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7560","Password Field - UnMatched Password Validation","Taboo-project","Thu Jun 19 16:21:42 UTC 2025","passed","Thu Jun 19 16:21:50 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3740","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Thu Jun 19 16:20:05 UTC 2025","passed","Thu Jun 19 16:20:09 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","4320","Taboo > Lobby > Category > Click on Exclusive Category","Taboo-project","Thu Jun 19 16:20:29 UTC 2025","passed","Thu Jun 19 16:20:34 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","6489","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Thu Jun 19 16:20:35 UTC 2025","passed","Thu Jun 19 16:20:42 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","12455","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Thu Jun 19 16:20:23 UTC 2025","passed","Thu Jun 19 16:20:35 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
