"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4295","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Fri Jun 13 06:32:16 UTC 2025","passed","Fri Jun 13 06:32:20 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","3554","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Fri Jun 13 06:32:12 UTC 2025","passed","Fri Jun 13 06:32:16 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","4760","Taboo > Lobby > Category > Click on Hot Category","Taboo-project","Fri Jun 13 06:32:38 UTC 2025","passed","Fri Jun 13 06:32:43 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","5745","Taboo > Lobby > Category > Click on All Category","Taboo-project","Fri Jun 13 06:32:24 UTC 2025","passed","Fri Jun 13 06:32:29 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","5904","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Fri Jun 13 06:32:48 UTC 2025","passed","Fri Jun 13 06:32:54 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","5329","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Fri Jun 13 06:32:43 UTC 2025","passed","Fri Jun 13 06:32:49 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","8048","Password Field - UnMatched Password Validation","Taboo-project","Fri Jun 13 06:33:39 UTC 2025","passed","Fri Jun 13 06:33:47 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","13091","Taboo > Logged In Customer > Checkout page > Pay Modal > Cvv Field > Invalid Number","Taboo-project","Fri Jun 13 06:34:58 UTC 2025","passed","Fri Jun 13 06:35:11 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","7388","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Fri Jun 13 06:32:49 UTC 2025","passed","Fri Jun 13 06:32:56 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7529","Taboo > Funds History Widget > Click and Open Widget","Taboo-project","Fri Jun 13 06:31:56 UTC 2025","passed","Fri Jun 13 06:32:04 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
