"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7878","Password Field - Missing Special Character Validation","Taboo-project","Thu Jun 12 11:12:07 UTC 2025","passed","Thu Jun 12 11:12:14 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","18472","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Thu Jun 12 11:11:58 UTC 2025","passed","Thu Jun 12 11:12:16 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3999","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Thu Jun 12 11:11:45 UTC 2025","passed","Thu Jun 12 11:11:49 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","3951","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Thu Jun 12 11:12:55 UTC 2025","passed","Thu Jun 12 11:12:59 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4035","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Thu Jun 12 11:11:04 UTC 2025","passed","Thu Jun 12 11:11:08 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","9410","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Thu Jun 12 11:11:20 UTC 2025","passed","Thu Jun 12 11:11:29 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","12466","Taboo > Logged in Customer > Logout Process","Taboo-project","Thu Jun 12 11:11:32 UTC 2025","passed","Thu Jun 12 11:11:45 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","10199","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Thu Jun 12 11:11:21 UTC 2025","passed","Thu Jun 12 11:11:31 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","7806","Password Field - UnMatched Password Validation","Taboo-project","Thu Jun 12 11:12:22 UTC 2025","passed","Thu Jun 12 11:12:30 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5467","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Thu Jun 12 11:12:01 UTC 2025","passed","Thu Jun 12 11:12:06 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4285","Taboo > Lobby > Category > Click on Hot Category","Taboo-project","Thu Jun 12 11:11:33 UTC 2025","passed","Thu Jun 12 11:11:37 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3656","Taboo > Lobby > Category > Click on New Releases Category","Taboo-project","Thu Jun 12 11:11:29 UTC 2025","passed","Thu Jun 12 11:11:33 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","14962","Taboo > Register Widget > Valid Register Process","Taboo-project","Thu Jun 12 11:11:31 UTC 2025","passed","Thu Jun 12 11:11:46 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","15932","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Thu Jun 12 11:11:46 UTC 2025","passed","Thu Jun 12 11:12:02 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","3503","Taboo > Lobby > Category > Click on Exclusive Category","Taboo-project","Thu Jun 12 11:11:26 UTC 2025","passed","Thu Jun 12 11:11:29 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","43351","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Thu Jun 12 11:14:38 UTC 2025","passed","Thu Jun 12 11:15:21 UTC 2025","@game","game/gameTests.spec.js","",""
"","10802","Taboo > Login Widgets > Valid Login Process","Taboo-project","Thu Jun 12 11:10:53 UTC 2025","passed","Thu Jun 12 11:11:04 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5301","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Thu Jun 12 11:11:53 UTC 2025","passed","Thu Jun 12 11:11:58 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","12199","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Thu Jun 12 11:11:20 UTC 2025","passed","Thu Jun 12 11:11:32 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7271","Taboo > Contact us > Empty Message Validation","Taboo-project","Thu Jun 12 11:11:13 UTC 2025","passed","Thu Jun 12 11:11:20 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","10281","Taboo > Logged In Customer > Checkout page > Pay Modal > Empty Fields Validation","Taboo-project","Thu Jun 12 11:12:59 UTC 2025","passed","Thu Jun 12 11:13:09 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","6212","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Thu Jun 12 11:11:49 UTC 2025","passed","Thu Jun 12 11:11:55 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7952","Duplicate Email Validation","Taboo-project","Thu Jun 12 11:12:30 UTC 2025","passed","Thu Jun 12 11:12:38 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5302","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Thu Jun 12 11:10:53 UTC 2025","passed","Thu Jun 12 11:10:59 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4862","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Thu Jun 12 11:11:12 UTC 2025","passed","Thu Jun 12 11:11:17 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","5004","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Thu Jun 12 11:11:29 UTC 2025","passed","Thu Jun 12 11:11:34 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","10385","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Thu Jun 12 11:11:10 UTC 2025","passed","Thu Jun 12 11:11:20 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7711","Password Field - Missing Number Validation","Taboo-project","Thu Jun 12 11:12:14 UTC 2025","passed","Thu Jun 12 11:12:22 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","11273","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Month","Taboo-project","Thu Jun 12 11:13:51 UTC 2025","passed","Thu Jun 12 11:14:02 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","3304","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Thu Jun 12 11:11:17 UTC 2025","passed","Thu Jun 12 11:11:21 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","5247","Taboo > Lobby > Category > Click on All Category","Taboo-project","Thu Jun 12 11:11:21 UTC 2025","passed","Thu Jun 12 11:11:26 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","33766","Taboo > Lobby > Click on Game > Test Launch game > Majestic White Rhino","Taboo-project","Thu Jun 12 11:14:04 UTC 2025","passed","Thu Jun 12 11:14:38 UTC 2025","@game","game/gameTests.spec.js","",""
"","7134","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Thu Jun 12 11:10:53 UTC 2025","passed","Thu Jun 12 11:11:00 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","8667","Taboo > Contact us > Send message to support","Taboo-project","Thu Jun 12 11:10:53 UTC 2025","passed","Thu Jun 12 11:11:02 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","19275","Taboo > Logged In Customer > Checkout page > Secret Coins > Purchase Package","Taboo-project","Thu Jun 12 11:12:16 UTC 2025","passed","Thu Jun 12 11:12:36 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","6012","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Thu Jun 12 11:11:55 UTC 2025","passed","Thu Jun 12 11:12:01 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4928","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Thu Jun 12 11:11:48 UTC 2025","passed","Thu Jun 12 11:11:53 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","5487","Taboo > Lobby > Search > Click and Search gmae","Taboo-project","Thu Jun 12 11:11:37 UTC 2025","passed","Thu Jun 12 11:11:43 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","9416","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Thu Jun 12 11:11:12 UTC 2025","passed","Thu Jun 12 11:11:21 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","4260","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Thu Jun 12 11:11:08 UTC 2025","passed","Thu Jun 12 11:11:12 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","13320","Taboo > Logged In Customer > Checkout page > Pay Modal > Cvv Field > Invalid Number","Taboo-project","Thu Jun 12 11:13:26 UTC 2025","passed","Thu Jun 12 11:13:39 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","4163","Empty Fields Validation","Taboo-project","Thu Jun 12 11:12:02 UTC 2025","passed","Thu Jun 12 11:12:07 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","11794","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Thu Jun 12 11:13:14 UTC 2025","passed","Thu Jun 12 11:13:26 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","19373","Taboo > Logged In Customer > Launch Game > Open Store > Purchase a package","Taboo-project","Thu Jun 12 11:12:36 UTC 2025","passed","Thu Jun 12 11:12:55 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","11169","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Date","Taboo-project","Thu Jun 12 11:13:39 UTC 2025","passed","Thu Jun 12 11:13:51 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","5911","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Thu Jun 12 11:11:42 UTC 2025","passed","Thu Jun 12 11:11:48 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
