"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6236","Taboo > Logged In Customer > Checkout page > Purchase with Coupon Code","Taboo-project","Sun Jun 08 11:12:16 UTC 2025","passed","Sun Jun 08 11:12:23 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7415","Taboo > Login Widgets > Valid Login Process","Taboo-project","Sun Jun 08 11:10:50 UTC 2025","passed","Sun Jun 08 11:10:57 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","3549","Empty Fields Validation","Taboo-project","Sun Jun 08 11:12:25 UTC 2025","passed","Sun Jun 08 11:12:28 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7212","Duplicate Email Validation","Taboo-project","Sun Jun 08 11:12:51 UTC 2025","passed","Sun Jun 08 11:12:58 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7369","Password Field - UnMatched Password Validation","Taboo-project","Sun Jun 08 11:12:44 UTC 2025","passed","Sun Jun 08 11:12:51 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","2607","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Sun Jun 08 11:10:41 UTC 2025","passed","Sun Jun 08 11:10:44 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4534","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Sun Jun 08 11:12:06 UTC 2025","passed","Sun Jun 08 11:12:11 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3080","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Sun Jun 08 11:10:47 UTC 2025","passed","Sun Jun 08 11:10:50 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3622","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Sun Jun 08 11:12:34 UTC 2025","passed","Sun Jun 08 11:12:38 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","6343","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Sun Jun 08 11:10:29 UTC 2025","passed","Sun Jun 08 11:10:36 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","7867","Password Field - Missing Special Character Validation","Taboo-project","Sun Jun 08 11:12:28 UTC 2025","passed","Sun Jun 08 11:12:36 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","8463","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Sun Jun 08 11:11:05 UTC 2025","passed","Sun Jun 08 11:11:13 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","3557","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Sun Jun 08 11:12:03 UTC 2025","passed","Sun Jun 08 11:12:06 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","2722","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Sun Jun 08 11:10:39 UTC 2025","passed","Sun Jun 08 11:10:41 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","6270","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Sun Jun 08 11:11:47 UTC 2025","passed","Sun Jun 08 11:11:53 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","7607","Password Field - Missing Number Validation","Taboo-project","Sun Jun 08 11:12:36 UTC 2025","passed","Sun Jun 08 11:12:44 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7602","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Sun Jun 08 11:10:57 UTC 2025","passed","Sun Jun 08 11:11:05 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","4571","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Sun Jun 08 11:11:34 UTC 2025","passed","Sun Jun 08 11:11:39 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4802","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Sun Jun 08 11:11:25 UTC 2025","passed","Sun Jun 08 11:11:29 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","3201","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Sun Jun 08 11:11:21 UTC 2025","passed","Sun Jun 08 11:11:25 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","2684","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Sun Jun 08 11:11:51 UTC 2025","passed","Sun Jun 08 11:11:53 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","5416","Taboo > Logged In Customer > Checkout page > coupon Field > Empty Field Validation","Taboo-project","Sun Jun 08 11:12:28 UTC 2025","failed","Sun Jun 08 11:12:33 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3474","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Sun Jun 08 11:11:39 UTC 2025","passed","Sun Jun 08 11:11:42 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","11689","Taboo > Register Widget > Valid Register Process","Taboo-project","Sun Jun 08 11:11:59 UTC 2025","passed","Sun Jun 08 11:12:11 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","5711","Taboo > Logged In Customer > Checkout page > Add Coupon Code","Taboo-project","Sun Jun 08 11:12:11 UTC 2025","passed","Sun Jun 08 11:12:16 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4586","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Sun Jun 08 11:11:29 UTC 2025","passed","Sun Jun 08 11:11:34 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","2931","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Sun Jun 08 11:10:44 UTC 2025","passed","Sun Jun 08 11:10:47 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","6527","Taboo > Contact us > Send message to support","Taboo-project","Sun Jun 08 11:10:11 UTC 2025","passed","Sun Jun 08 11:10:17 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","31600","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Sun Jun 08 11:11:18 UTC 2025","broken","Sun Jun 08 11:11:49 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
"","4763","Taboo > Contact us > Empty Message Validation","Taboo-project","Sun Jun 08 11:10:25 UTC 2025","passed","Sun Jun 08 11:10:29 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
