"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5799","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Thu Jun 12 08:03:34 UTC 2025","passed","Thu Jun 12 08:03:40 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","10222","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Thu Jun 12 08:01:47 UTC 2025","passed","Thu Jun 12 08:01:58 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","6074","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Thu Jun 12 08:02:11 UTC 2025","passed","Thu Jun 12 08:02:17 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","8973","Taboo > Logged in Customer > Logout Process","Taboo-project","Thu Jun 12 08:01:58 UTC 2025","passed","Thu Jun 12 08:02:07 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","13413","Taboo > Register Widget > Valid Register Process","Taboo-project","Thu Jun 12 08:02:28 UTC 2025","passed","Thu Jun 12 08:02:41 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","100581","Taboo > Lobby > Click on Game > Test Launch game > Majestic White Rhino","Taboo-project","Thu Jun 12 08:01:27 UTC 2025","broken","Thu Jun 12 08:03:08 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
"","52243","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Thu Jun 12 08:03:10 UTC 2025","passed","Thu Jun 12 08:04:02 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
"","8152","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Thu Jun 12 08:02:20 UTC 2025","passed","Thu Jun 12 08:02:28 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","3590","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Thu Jun 12 08:01:45 UTC 2025","passed","Thu Jun 12 08:01:49 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4740","Taboo > Lobby > Category > Click on All Category","Taboo-project","Thu Jun 12 08:01:49 UTC 2025","passed","Thu Jun 12 08:01:54 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","8662","Password Field - Missing Special Character Validation","Taboo-project","Thu Jun 12 08:02:59 UTC 2025","passed","Thu Jun 12 08:03:08 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","8786","Password Field - UnMatched Password Validation","Taboo-project","Thu Jun 12 08:03:17 UTC 2025","passed","Thu Jun 12 08:03:26 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7869","Taboo > Contact us > Send message to support","Taboo-project","Thu Jun 12 08:01:27 UTC 2025","passed","Thu Jun 12 08:01:35 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","13163","Taboo > Logged In Customer > Checkout page > Pay Modal > Cvv Field > Invalid Number","Taboo-project","Thu Jun 12 08:04:10 UTC 2025","passed","Thu Jun 12 08:04:24 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","6404","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Thu Jun 12 08:02:24 UTC 2025","passed","Thu Jun 12 08:02:30 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","5247","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Thu Jun 12 08:02:26 UTC 2025","passed","Thu Jun 12 08:02:31 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","17498","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Thu Jun 12 08:02:36 UTC 2025","passed","Thu Jun 12 08:02:54 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4245","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Thu Jun 12 08:01:41 UTC 2025","passed","Thu Jun 12 08:01:45 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3276","Taboo > Lobby > Category > Click on Exclusive Category","Taboo-project","Thu Jun 12 08:01:54 UTC 2025","passed","Thu Jun 12 08:01:57 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4678","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Thu Jun 12 08:02:10 UTC 2025","passed","Thu Jun 12 08:02:15 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","6298","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Thu Jun 12 08:02:17 UTC 2025","passed","Thu Jun 12 08:02:24 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","3558","Taboo > Lobby > Category > Click on New Releases Category","Taboo-project","Thu Jun 12 08:01:57 UTC 2025","passed","Thu Jun 12 08:02:00 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4165","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Thu Jun 12 08:01:37 UTC 2025","passed","Thu Jun 12 08:01:41 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","12119","Taboo > Logged In Customer > Checkout page > Pay Modal > Empty Fields Validation","Taboo-project","Thu Jun 12 08:03:40 UTC 2025","passed","Thu Jun 12 08:03:52 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","5043","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Thu Jun 12 08:02:21 UTC 2025","passed","Thu Jun 12 08:02:26 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3534","Taboo > Lobby > Category > Click on Hot Category","Taboo-project","Thu Jun 12 08:02:00 UTC 2025","passed","Thu Jun 12 08:02:04 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","4862","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Thu Jun 12 08:01:27 UTC 2025","passed","Thu Jun 12 08:01:32 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","9285","Taboo > Login Widgets > Valid Login Process","Taboo-project","Thu Jun 12 08:01:27 UTC 2025","passed","Thu Jun 12 08:01:37 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","12472","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Month","Taboo-project","Thu Jun 12 08:04:35 UTC 2025","passed","Thu Jun 12 08:04:47 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","3760","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Thu Jun 12 08:01:33 UTC 2025","passed","Thu Jun 12 08:01:37 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3890","Empty Fields Validation","Taboo-project","Thu Jun 12 08:02:56 UTC 2025","passed","Thu Jun 12 08:02:59 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","14084","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Thu Jun 12 08:02:41 UTC 2025","passed","Thu Jun 12 08:02:56 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","4801","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Thu Jun 12 08:02:07 UTC 2025","passed","Thu Jun 12 08:02:11 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","20927","Taboo > Logged In Customer > Launch Game > Open Store > Purchase a package","Taboo-project","Thu Jun 12 08:03:13 UTC 2025","passed","Thu Jun 12 08:03:34 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","11860","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Thu Jun 12 08:03:59 UTC 2025","passed","Thu Jun 12 08:04:10 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","9996","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Thu Jun 12 08:01:37 UTC 2025","passed","Thu Jun 12 08:01:47 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7426","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Thu Jun 12 08:02:12 UTC 2025","passed","Thu Jun 12 08:02:20 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","8446","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Thu Jun 12 08:01:51 UTC 2025","passed","Thu Jun 12 08:02:00 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","6201","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Thu Jun 12 08:02:00 UTC 2025","passed","Thu Jun 12 08:02:06 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","10979","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Date","Taboo-project","Thu Jun 12 08:04:24 UTC 2025","passed","Thu Jun 12 08:04:35 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","6210","Taboo > Lobby > Search > Click and Search gmae","Taboo-project","Thu Jun 12 08:02:04 UTC 2025","passed","Thu Jun 12 08:02:10 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","8640","Duplicate Email Validation","Taboo-project","Thu Jun 12 08:03:26 UTC 2025","passed","Thu Jun 12 08:03:34 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","8971","Password Field - Missing Number Validation","Taboo-project","Thu Jun 12 08:03:08 UTC 2025","passed","Thu Jun 12 08:03:17 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
