"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4990","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Mon Jun 09 11:12:45 UTC 2025","passed","Mon Jun 09 11:12:50 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","5470","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Mon Jun 09 11:14:26 UTC 2025","passed","Mon Jun 09 11:14:31 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7543","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Mon Jun 09 11:12:03 UTC 2025","passed","Mon Jun 09 11:12:11 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","14678","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Mon Jun 09 11:13:04 UTC 2025","passed","Mon Jun 09 11:13:19 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","6404","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Mon Jun 09 11:12:40 UTC 2025","passed","Mon Jun 09 11:12:47 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","10388","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Mon Jun 09 11:12:11 UTC 2025","passed","Mon Jun 09 11:12:21 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","2886","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Mon Jun 09 11:11:44 UTC 2025","passed","Mon Jun 09 11:11:47 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3620","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Mon Jun 09 11:12:31 UTC 2025","passed","Mon Jun 09 11:12:34 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","2959","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Mon Jun 09 11:11:50 UTC 2025","passed","Mon Jun 09 11:11:53 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","5295","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Mon Jun 09 11:12:34 UTC 2025","passed","Mon Jun 09 11:12:40 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","11962","Taboo > Register Widget > Valid Register Process","Taboo-project","Mon Jun 09 11:12:52 UTC 2025","passed","Mon Jun 09 11:13:04 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","6857","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Mon Jun 09 11:11:35 UTC 2025","passed","Mon Jun 09 11:11:42 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","33556","Taboo > Logged In Customer > Checkout page > coupon Field > Empty Field Validation","Taboo-project","Mon Jun 09 11:14:36 UTC 2025","broken","Mon Jun 09 11:15:09 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","33406","Taboo > Logged In Customer > Checkout page > Purchase with Coupon Code","Taboo-project","Mon Jun 09 11:13:46 UTC 2025","broken","Mon Jun 09 11:14:19 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3008","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Mon Jun 09 11:12:50 UTC 2025","passed","Mon Jun 09 11:12:53 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","33638","Taboo > Logged In Customer > Checkout page > Add Coupon Code","Taboo-project","Mon Jun 09 11:13:11 UTC 2025","broken","Mon Jun 09 11:13:45 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","9584","Taboo > Logged in Customer > Logout Process","Taboo-project","Mon Jun 09 11:12:21 UTC 2025","passed","Mon Jun 09 11:12:31 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","4024","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Mon Jun 09 11:12:58 UTC 2025","passed","Mon Jun 09 11:13:02 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","34322","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Mon Jun 09 11:11:56 UTC 2025","passed","Mon Jun 09 11:12:31 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
"","4265","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Mon Jun 09 11:13:02 UTC 2025","passed","Mon Jun 09 11:13:06 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4520","Taboo > Contact us > Empty Message Validation","Taboo-project","Mon Jun 09 11:11:30 UTC 2025","passed","Mon Jun 09 11:11:35 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","2781","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Mon Jun 09 11:11:47 UTC 2025","passed","Mon Jun 09 11:11:50 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","2633","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Mon Jun 09 11:11:53 UTC 2025","passed","Mon Jun 09 11:11:56 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","2529","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Mon Jun 09 11:11:42 UTC 2025","passed","Mon Jun 09 11:11:44 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","5749","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Mon Jun 09 11:12:47 UTC 2025","passed","Mon Jun 09 11:12:52 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","3294","Empty Fields Validation","Taboo-project","Mon Jun 09 11:13:19 UTC 2025","passed","Mon Jun 09 11:13:22 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7487","Taboo > Login Widgets > Valid Login Process","Taboo-project","Mon Jun 09 11:11:56 UTC 2025","passed","Mon Jun 09 11:12:03 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","7842","Duplicate Email Validation","Taboo-project","Mon Jun 09 11:13:45 UTC 2025","passed","Mon Jun 09 11:13:52 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","37704","Taboo > Lobby > Click on Game > Test Launch game > Majestic White Rhino","Taboo-project","Mon Jun 09 11:11:13 UTC 2025","passed","Mon Jun 09 11:11:51 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
"","3786","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Mon Jun 09 11:12:31 UTC 2025","passed","Mon Jun 09 11:12:34 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","5074","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Mon Jun 09 11:12:40 UTC 2025","passed","Mon Jun 09 11:12:45 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7442","Password Field - UnMatched Password Validation","Taboo-project","Mon Jun 09 11:13:37 UTC 2025","passed","Mon Jun 09 11:13:45 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5967","Taboo > Contact us > Send message to support","Taboo-project","Mon Jun 09 11:11:13 UTC 2025","passed","Mon Jun 09 11:11:19 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","7194","Password Field - Missing Number Validation","Taboo-project","Mon Jun 09 11:13:30 UTC 2025","passed","Mon Jun 09 11:13:37 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3855","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Mon Jun 09 11:15:10 UTC 2025","passed","Mon Jun 09 11:15:14 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4927","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Mon Jun 09 11:13:06 UTC 2025","passed","Mon Jun 09 11:13:11 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7598","Password Field - Missing Special Character Validation","Taboo-project","Mon Jun 09 11:13:22 UTC 2025","passed","Mon Jun 09 11:13:30 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
