"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27158","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Tue Jun 10 09:04:56 UTC 2025","passed","Tue Jun 10 09:05:23 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
"","4117","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Tue Jun 10 09:05:56 UTC 2025","passed","Tue Jun 10 09:06:00 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","11085","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Tue Jun 10 09:06:41 UTC 2025","passed","Tue Jun 10 09:06:52 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","5878","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Tue Jun 10 09:05:33 UTC 2025","passed","Tue Jun 10 09:05:39 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","10780","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Month","Taboo-project","Tue Jun 10 09:07:15 UTC 2025","passed","Tue Jun 10 09:07:26 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","5342","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Tue Jun 10 09:05:40 UTC 2025","passed","Tue Jun 10 09:05:46 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7189","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Tue Jun 10 09:04:33 UTC 2025","passed","Tue Jun 10 09:04:40 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","5970","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Tue Jun 10 09:05:39 UTC 2025","passed","Tue Jun 10 09:05:45 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","3532","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Tue Jun 10 09:06:22 UTC 2025","passed","Tue Jun 10 09:06:25 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3675","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Tue Jun 10 09:05:52 UTC 2025","passed","Tue Jun 10 09:05:56 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4527","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Tue Jun 10 09:06:00 UTC 2025","passed","Tue Jun 10 09:06:05 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","10923","Taboo > Logged In Customer > Checkout page > Pay Modal > Empty Fields Validation","Taboo-project","Tue Jun 10 09:06:25 UTC 2025","passed","Tue Jun 10 09:06:36 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","13880","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Tue Jun 10 09:05:57 UTC 2025","passed","Tue Jun 10 09:06:11 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","7740","Password Field - Missing Special Character Validation","Taboo-project","Tue Jun 10 09:06:15 UTC 2025","passed","Tue Jun 10 09:06:22 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","2727","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Tue Jun 10 09:04:40 UTC 2025","passed","Tue Jun 10 09:04:42 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","12874","Taboo > Logged In Customer > Checkout page > Pay Modal > Cvv Field > Invalid Number","Taboo-project","Tue Jun 10 09:06:52 UTC 2025","passed","Tue Jun 10 09:07:05 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","2627","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Tue Jun 10 09:04:48 UTC 2025","passed","Tue Jun 10 09:04:50 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","9147","Taboo > Logged in Customer > Logout Process","Taboo-project","Tue Jun 10 09:05:17 UTC 2025","passed","Tue Jun 10 09:05:26 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5245","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Tue Jun 10 09:05:30 UTC 2025","passed","Tue Jun 10 09:05:35 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","9528","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Tue Jun 10 09:05:07 UTC 2025","passed","Tue Jun 10 09:05:17 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","2685","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Tue Jun 10 09:04:50 UTC 2025","passed","Tue Jun 10 09:04:53 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","5946","Taboo > Login Widgets > Valid Login Process","Taboo-project","Tue Jun 10 09:04:53 UTC 2025","passed","Tue Jun 10 09:04:59 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","11545","Taboo > Register Widget > Valid Register Process","Taboo-project","Tue Jun 10 09:05:46 UTC 2025","passed","Tue Jun 10 09:05:57 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","7915","Password Field - Missing Number Validation","Taboo-project","Tue Jun 10 09:06:22 UTC 2025","passed","Tue Jun 10 09:06:30 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7541","Password Field - UnMatched Password Validation","Taboo-project","Tue Jun 10 09:06:30 UTC 2025","passed","Tue Jun 10 09:06:38 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5471","Taboo > Contact us > Send message to support","Taboo-project","Tue Jun 10 09:04:15 UTC 2025","passed","Tue Jun 10 09:04:21 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","5151","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Tue Jun 10 09:05:35 UTC 2025","passed","Tue Jun 10 09:05:40 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4688","Taboo > Contact us > Empty Message Validation","Taboo-project","Tue Jun 10 09:04:28 UTC 2025","passed","Tue Jun 10 09:04:33 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","39992","Taboo > Lobby > Click on Game > Test Launch game > Majestic White Rhino","Taboo-project","Tue Jun 10 09:04:15 UTC 2025","passed","Tue Jun 10 09:04:55 UTC 2025","Launch Game Tests","game/gameTests.spec.js","",""
