"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9160","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Wed Jun 18 11:11:11 UTC 2025","passed","Wed Jun 18 11:11:20 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","5038","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Wed Jun 18 11:11:00 UTC 2025","passed","Wed Jun 18 11:11:05 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","14173","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Wed Jun 18 11:11:50 UTC 2025","passed","Wed Jun 18 11:12:04 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","3745","Taboo > Lobby > Category > Click on Exclusive Category","Taboo-project","Wed Jun 18 11:11:13 UTC 2025","passed","Wed Jun 18 11:11:17 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","7719","Password Field - UnMatched Password Validation","Taboo-project","Wed Jun 18 11:12:24 UTC 2025","passed","Wed Jun 18 11:12:31 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5397","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Wed Jun 18 11:11:52 UTC 2025","passed","Wed Jun 18 11:11:58 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","10329","Taboo > Logged In Customer > Checkout page > Pay Modal > Card Number > Invalid Number","Taboo-project","Wed Jun 18 11:13:01 UTC 2025","passed","Wed Jun 18 11:13:12 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","6316","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Wed Jun 18 11:11:32 UTC 2025","passed","Wed Jun 18 11:11:38 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","17852","Taboo > Logged In Customer > Checkout page > Secret Coins > Purchase Package","Taboo-project","Wed Jun 18 11:12:07 UTC 2025","passed","Wed Jun 18 11:12:25 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","8901","Taboo > Contact us > Send message to support","Taboo-project","Wed Jun 18 11:10:36 UTC 2025","passed","Wed Jun 18 11:10:45 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","45309","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Wed Jun 18 11:14:20 UTC 2025","passed","Wed Jun 18 11:15:06 UTC 2025","@game","game/gameTests.spec.js","",""
"","9883","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Wed Jun 18 11:11:03 UTC 2025","passed","Wed Jun 18 11:11:13 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","15650","Taboo > Register Widget > Valid Register Process","Taboo-project","Wed Jun 18 11:11:34 UTC 2025","passed","Wed Jun 18 11:11:50 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","11052","Taboo > Login Widgets > Valid Login Process","Taboo-project","Wed Jun 18 11:10:36 UTC 2025","passed","Wed Jun 18 11:10:47 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","8006","Password Field - Missing Special Character Validation","Taboo-project","Wed Jun 18 11:12:08 UTC 2025","passed","Wed Jun 18 11:12:16 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7712","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Wed Jun 18 11:11:42 UTC 2025","passed","Wed Jun 18 11:11:50 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7264","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Wed Jun 18 11:11:38 UTC 2025","passed","Wed Jun 18 11:11:45 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","3408","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Wed Jun 18 11:12:44 UTC 2025","passed","Wed Jun 18 11:12:47 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","8706","Taboo > Funds History Widget > Open and Verify History","Taboo-project","Wed Jun 18 11:10:54 UTC 2025","passed","Wed Jun 18 11:11:03 UTC 2025","Funds History Tests","funds-history/fundsHistoryTests.spec.js","",""
