"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4661","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Mon Jun 02 11:13:35 UTC 2025","passed","Mon Jun 02 11:13:40 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4220","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Mon Jun 02 11:13:08 UTC 2025","passed","Mon Jun 02 11:13:12 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","16544","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Mon Jun 02 11:13:45 UTC 2025","failed","Mon Jun 02 11:14:01 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","30856","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Mon Jun 02 11:12:33 UTC 2025","broken","Mon Jun 02 11:13:04 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","33479","Taboo > Contact us > Click on X Button to close the Form","Taboo-project","Mon Jun 02 11:11:35 UTC 2025","broken","Mon Jun 02 11:12:09 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","5977","Taboo > Login Widgets > Valid Login Process","Taboo-project","Mon Jun 02 11:12:27 UTC 2025","passed","Mon Jun 02 11:12:33 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5061","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Mon Jun 02 11:13:26 UTC 2025","passed","Mon Jun 02 11:13:31 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4256","Taboo > Contact us > Empty Message Validation","Taboo-project","Mon Jun 02 11:11:31 UTC 2025","passed","Mon Jun 02 11:11:35 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","2621","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Mon Jun 02 11:12:28 UTC 2025","passed","Mon Jun 02 11:12:31 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","3358","Taboo > Logged In Customer > Change Coins From Secret To Gold Coins","Taboo-project","Mon Jun 02 11:13:01 UTC 2025","passed","Mon Jun 02 11:13:04 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
