"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3779","Taboo > Lobby > Category > Click on All Category","Taboo-project","Sat Jun 21 06:29:56 UTC 2025","passed","Sat Jun 21 06:30:00 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","5268","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Sat Jun 21 06:30:29 UTC 2025","passed","Sat Jun 21 06:30:35 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","45445","Taboo > Lobby > Click on Game > Test Launch game > Play Power of Merlin Megaways","Taboo-project","Sat Jun 21 06:37:17 UTC 2025","passed","Sat Jun 21 06:38:03 UTC 2025","@game","game/gameTests.spec.js","",""
"","4162","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Sat Jun 21 06:29:47 UTC 2025","passed","Sat Jun 21 06:29:52 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","4875","Taboo > Not logged in customer > Fotter > Click on RG","Taboo-project","Sat Jun 21 06:29:52 UTC 2025","passed","Sat Jun 21 06:29:56 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","7942","Password Field - Missing Special Character Validation","Taboo-project","Sat Jun 21 06:30:53 UTC 2025","passed","Sat Jun 21 06:31:01 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","7580","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Sat Jun 21 06:29:57 UTC 2025","passed","Sat Jun 21 06:30:05 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","30610","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Sat Jun 21 06:31:30 UTC 2025","broken","Sat Jun 21 06:32:01 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","30565","Taboo > Logged In Customer > Checkout page > Pay Modal > Expiry Date Field > Invalid Date","Taboo-project","Sat Jun 21 06:35:26 UTC 2025","broken","Sat Jun 21 06:35:57 UTC 2025","Purchase Tests Validations","purchase/purchaseTests.spec.js","",""
"","5039","Taboo > Lobby > Category > Click on Hot Category","Taboo-project","Sat Jun 21 06:30:08 UTC 2025","passed","Sat Jun 21 06:30:13 UTC 2025","Taboo > Lobby > Lobby Tests","lobby/lobbyTests.spec.js","",""
"","4874","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Sat Jun 21 06:30:35 UTC 2025","passed","Sat Jun 21 06:30:40 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
