"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5620","Taboo > Logged In Customer > Checkout page > Add Coupon Code","Taboo-project","Thu Jun 05 07:01:36 UTC 2025","passed","Thu Jun 05 07:01:42 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","4686","Taboo > Logged In Customer > Checkout page > coupon Field > Empty Field Validation","Taboo-project","Thu Jun 05 07:01:53 UTC 2025","failed","Thu Jun 05 07:01:58 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7529","Duplicate Email Validation","Taboo-project","Thu Jun 05 07:02:11 UTC 2025","passed","Thu Jun 05 07:02:18 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","12697","Taboo > Register Widget > Valid Register Process","Taboo-project","Thu Jun 05 07:01:15 UTC 2025","passed","Thu Jun 05 07:01:28 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","6145","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Thu Jun 05 07:01:03 UTC 2025","passed","Thu Jun 05 07:01:09 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","3157","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Thu Jun 05 07:00:18 UTC 2025","passed","Thu Jun 05 07:00:21 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","15162","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Thu Jun 05 07:01:28 UTC 2025","passed","Thu Jun 05 07:01:43 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","5225","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Thu Jun 05 07:01:08 UTC 2025","passed","Thu Jun 05 07:01:13 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","31039","Taboo > Lobby > Click on Game > Test lunch game > Majestic White Rhino","Taboo-project","Thu Jun 05 06:59:41 UTC 2025","broken","Thu Jun 05 07:00:12 UTC 2025","Lunch Game Tests","game/gameTest.spec.js","",""
"","3975","Taboo > Logged In Customer > Customer Menu > Open Store Widget via Buy Icon","Taboo-project","Thu Jun 05 07:01:59 UTC 2025","passed","Thu Jun 05 07:02:03 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
