"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4430","Taboo > Login Widget > Password Field > At Least One number Validation","Taboo-project","Mon Jun 02 16:22:27 UTC 2025","passed","Mon Jun 02 16:22:31 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4683","Taboo > Login Widget > Password Field > Special Char Validation","Taboo-project","Mon Jun 02 16:22:22 UTC 2025","passed","Mon Jun 02 16:22:27 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4211","Taboo > Logged In Customer > Checkout page > Purchase without Coupon code","Taboo-project","Mon Jun 02 16:22:16 UTC 2025","passed","Mon Jun 02 16:22:21 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3317","Taboo > My Profile > Edit profile > All fields are Disabled by default","Taboo-project","Mon Jun 02 16:21:29 UTC 2025","passed","Mon Jun 02 16:21:32 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","4848","Taboo > Contact us > Send message to support","Taboo-project","Mon Jun 02 16:20:15 UTC 2025","passed","Mon Jun 02 16:20:20 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","12806","Taboo > Register Widget > Valid Register Process","Taboo-project","Mon Jun 02 16:22:25 UTC 2025","passed","Mon Jun 02 16:22:38 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","7415","Duplicate Email Validation","Taboo-project","Mon Jun 02 16:23:20 UTC 2025","passed","Mon Jun 02 16:23:27 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3167","Empty Fields Validation","Taboo-project","Mon Jun 02 16:22:54 UTC 2025","passed","Mon Jun 02 16:22:58 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","16151","Taboo > Register Widget > Customer Register Via Sign Up button in Login Widget","Taboo-project","Mon Jun 02 16:22:38 UTC 2025","failed","Mon Jun 02 16:22:54 UTC 2025","Taboo > Register Widget Tests","register/registerTests.spec.js","",""
"","4125","Taboo > Logged In Customer > Checkout page > coupon Field > Empty Field Validation","Taboo-project","Mon Jun 02 16:22:21 UTC 2025","passed","Mon Jun 02 16:22:25 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","3840","Taboo > Contact us > Empty Message Validation","Taboo-project","Mon Jun 02 16:20:26 UTC 2025","passed","Mon Jun 02 16:20:30 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","2492","Taboo > Logged In Customer > Change Coins From Gold To Secret Coins","Taboo-project","Mon Jun 02 16:21:48 UTC 2025","passed","Mon Jun 02 16:21:50 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","2364","Taboo > Not logged in customer > Fotter > Click on Invite Friends","Taboo-project","Mon Jun 02 16:21:21 UTC 2025","passed","Mon Jun 02 16:21:23 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","8250","Taboo > Login Widgets > Customer Login Via Sign In button in Register Widget","Taboo-project","Mon Jun 02 16:21:58 UTC 2025","passed","Mon Jun 02 16:22:06 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","5678","Taboo > Contact us > My Profile Widget > Send message to support via My Profile Widget","Taboo-project","Mon Jun 02 16:21:05 UTC 2025","passed","Mon Jun 02 16:21:11 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","31024","Taboo > Lobby > Click on Game > Test lunch game > Majestic White Rhino","Taboo-project","Mon Jun 02 16:20:15 UTC 2025","broken","Mon Jun 02 16:20:46 UTC 2025","My Profile Tests","game/gameTest.spec.js","",""
"","7367","Password Field - Missing Special Character Validation","Taboo-project","Mon Jun 02 16:22:58 UTC 2025","passed","Mon Jun 02 16:23:05 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","3105","Taboo > Login Widget > Empty Fields Validation","Taboo-project","Mon Jun 02 16:22:14 UTC 2025","passed","Mon Jun 02 16:22:17 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","7195","Password Field - UnMatched Password Validation","Taboo-project","Mon Jun 02 16:23:13 UTC 2025","passed","Mon Jun 02 16:23:20 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5658","Taboo > My Profile > Edit profile > Edit Last Name","Taboo-project","Mon Jun 02 16:21:42 UTC 2025","passed","Mon Jun 02 16:21:48 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","4697","Taboo > Login Widget > Wrong Credentials > Wrong Credentials Error Validation","Taboo-project","Mon Jun 02 16:22:17 UTC 2025","passed","Mon Jun 02 16:22:22 UTC 2025","Taboo > Login Widget >  Validations Tests","login/loginTests.spec.js","",""
"","4051","Taboo > Logged In Customer > Secret Coins > Open Store widget and select Package","Taboo-project","Mon Jun 02 16:22:01 UTC 2025","passed","Mon Jun 02 16:22:05 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7373","Password Field - Missing Number Validation","Taboo-project","Mon Jun 02 16:23:05 UTC 2025","passed","Mon Jun 02 16:23:13 UTC 2025","Taboo > Register Widget > Validations Tests","register/registerTests.spec.js","",""
"","5224","Taboo > Logged In Customer > Checkout page > Add Coupon Code","Taboo-project","Mon Jun 02 16:22:05 UTC 2025","passed","Mon Jun 02 16:22:11 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","5452","Taboo > My Profile > Edit profile > Edit First Name","Taboo-project","Mon Jun 02 16:21:37 UTC 2025","passed","Mon Jun 02 16:21:42 UTC 2025","My Profile Tests","my-profile/profileTests.spec.js","",""
"","3485","Taboo > Logged In Customer > Gold Coins > Open Store widget and select Package","Taboo-project","Mon Jun 02 16:21:58 UTC 2025","passed","Mon Jun 02 16:22:01 UTC 2025","Purchase Tests","purchase/purchaseTests.spec.js","",""
"","7326","Taboo > Logged in Customer > Logout Process","Taboo-project","Mon Jun 02 16:22:07 UTC 2025","passed","Mon Jun 02 16:22:14 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
"","31198","Taboo > Lobby > Click on Game > Test lunch game > Play Power of Merlin Megaways","Taboo-project","Mon Jun 02 16:20:48 UTC 2025","broken","Mon Jun 02 16:21:19 UTC 2025","My Profile Tests","game/gameTest.spec.js","",""
"","2628","Taboo > Not logged in customer > Fotter > Click on Terms Of Service","Taboo-project","Mon Jun 02 16:21:16 UTC 2025","passed","Mon Jun 02 16:21:19 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","34087","Taboo > Contact us > Click on X Button to close the Form","Taboo-project","Mon Jun 02 16:20:30 UTC 2025","broken","Mon Jun 02 16:21:04 UTC 2025","Contact Us Tests","contact-us/contact-usTests.spec.js","",""
"","2525","Taboo > Not logged in customer > Fotter > Click on Sweep Policy","Taboo-project","Mon Jun 02 16:21:19 UTC 2025","passed","Mon Jun 02 16:21:21 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","2437","Taboo > Not logged in customer > Fotter > Click on Privey Policy","Taboo-project","Mon Jun 02 16:21:23 UTC 2025","passed","Mon Jun 02 16:21:26 UTC 2025","Taboo > Lobby > Footer Pages Tests","lobby/lobbyTests.spec.js","",""
"","30919","Taboo > Login Widgets > Customer Login via Game Image","Taboo-project","Mon Jun 02 16:21:26 UTC 2025","broken","Mon Jun 02 16:21:57 UTC 2025","Taboo > Login Widget Tests","login/loginTests.spec.js","",""
